ulasan,makanan,minuman,pelayanan,tempat,harga
"
Harga makanan minumannya mahal..  ",Netral,Netral,Netral,Netral,Negatif
"
Harga terjangkau di semua kalangan  ",Netral,Netral,Netral,Netral,Positif
"
Ifumie gorengnya enak  ",Positif,Netral,Netral,Netral,Netral
"
Indomie bangladesh enak. Tpi tempat panas dn engap. Krn panas dn asap dri dapur tidak keluar  ",Positif,Netral,Netral,Negatif,Netral
"
Indomie Bangladesh nya mantap terasa  ",Positif,Netral,Netral,Netral,Netral
"
Indomie disini enak banget.  Buat ketagihan banget deh.  Dan disini juga rame banget orang orang. Tapi kalo mau nongkrong lama banget gak recommended.  Soalnya pengap karena rame itu.  ",Positif,Netral,Netral,Negatif,Netral
"
Indomie gorengnya bangladesh bisa 2 jempol. Salah 1 street food di medan  ",Positif,Netral,Netral,Netral,Netral
"
Indomie kuah nya gak ada lawan..!!Laziiiss...😋😋  ",Positif,Netral,Netral,Netral,Netral
"
Indomie Kuahnya enak  ",Positif,Netral,Netral,Netral,Netral
"
Indomie lezat!!!  ",Positif,Netral,Netral,Netral,Netral
"
Indomie mie instan dengan bumbu racikan sendiri. Yang aku suka dari ini adalah suasana outdoor nya jadi kalo rame, gak pengap kali. Risol nya garing tapi kopong sesuai harga la ya. Selain indomie ada jual nasi goreng juga tapi biasa aja. Disini terkenal karena indomie nya yang becek.  ",Netral,Netral,Netral,Positif,Netral
"
Indomie nya enak, banyak tempat duduk nya banyak, selalu rame  ",Positif,Netral,Netral,Positif,Netral
"
indomie nya paling enak lah. pelayanan cepat. tapi tempatnya lumayan panas.  ",Positif,Netral,Positif,Negatif,Netral
"
Indonemie bagladesh nya enak bgt  ",Positif,Netral,Netral,Netral,Netral
"
Ini adalah tmpat tongkrongan di seputaran Jl. H. Misbah, menu andalan disini adalah mie goreng Bangladesh dan aneka makanan lain. Selain makanan juga ada aneka minuman dengan hidangan terbaik dan harga terjangkau. Bagi yang sedang melintas di area ini mari silakan mampir  ",Positif,Positif,Netral,Netral,Positif
"
Ini baru warkop, sangat cocok buat tongkrongan yang dompet tipis  ",Netral,Netral,Netral,Netral,Positif
"
Kalo menu sih sama dengan warmindo lainnya. Tempatnya luas dan bersih. Pelayanan cepat  ",Netral,Netral,Positif,Positif,Netral
"
Kecewa dengan 2 kali diusir ,diusir dengan cara yang tidak mengenakkan , padahal saya ramai bawa kawan dan pesan banyak, sangat tidak respect terhadap pelanggan , saya sudah 3 tahun jadi pelanggan di warkop ini dari sepi sampe rame , dari kawan sampe pacar udah dibawa kesini .  ",Netral,Netral,Negatif,Netral,Netral
FALSE,Positif,Netral,Netral,Netral,Positif
"
Kopi my enak dan mantap  ",Netral,Positif,Netral,Netral,Netral
"
Kopinya mantapp.  ",Netral,Positif,Netral,Netral,Netral
"
Kurang enak  ",Negatif,Negatif,Netral,Netral,Netral
"
Kurang Joss nasi goreng nya tadi makan, maaf jika salah kata. Tempat asik  ",Negatif,Netral,Netral,Positif,Netral
"
Langganan nih. Enak dah ramah.Pernah Hp ku ketinggalan di atas meja. Dan sadar pas udh di setia budi. Terus aku balik lagi alhamdulillah penjualnya jujur, hp ku di amankan.. dan sebelumnya memastikan juga apa benar itu HP ku  ",Positif,Positif,Positif,Netral,Netral
"
Langganan rasa janganbr tanya  ",Positif,Netral,Netral,Netral,Netral
"
Lokasi ramai , siap2 untuk mengantri  ",Netral,Netral,Netral,Netral,Netral
"
Lokasinya nyaman dan bersih  ",Netral,Netral,Netral,Positif,Netral
"
love indomie gorengnya  ",Positif,Netral,Netral,Netral,Netral
"
Lumayan buat nongkrong tapi indomie gorengnya rasanya kurang enak  ",Netral,Netral,Netral,Positif,Netral
"
Lumayan enak makananya..  ",Positif,Netral,Netral,Netral,Netral
"
Lumayan ramah  ",Netral,Netral,Positif,Netral,Netral
"
Makan disini rasanya hambar, pegawainya ketus. Jauh enak an agem dengan harga yg sama.  ",Negatif,Netral,Negatif,Netral,Netral
"
Makanan dan minuman lumayan murah  ",Netral,Netral,Netral,Netral,Positif
"
Makanan enak dan murah, ramai pengunjung...  ",Positif,Netral,Netral,Netral,Positif
"
Makanan murah meriah dan enak, gak kalah sama saingan yg di sebelahnya.  ",Positif,Netral,Netral,Netral,Netral
"
Makanan nya enak  ",Positif,Netral,Netral,Netral,Netral
"
Makanan ok, harga ok.Warung makan indomie WarMindoRata rata 15k untuk food5k-15k minuman.  ",Positif,Netral,Netral,Netral,Positif
"
Makanan terjangkau dan enak  ",Positif,Netral,Netral,Netral,Positif
"
Makanan tidak terlalu banyak variasi namun rasanya cukup enak. Tempat makan cukup nyaman, pelayanan sangat ramah, tak jarang pelayan menguji kita berkomunikasi dengan bahasa Aceh. Badak siantar juga tersedia di sini.  ",Netral,Netral,Positif,Positif,Netral
"
Makanan yang direkomendasikan Indomie becek (sedikit kuahnya)  ",Positif,Netral,Netral,Netral,Netral
"
Makanan yg lumayan enak  ",Positif,Netral,Netral,Netral,Netral
"
Makanannya enak dan pelayanannya pun ramah dan cepat  ",Positif,Netral,Positif,Netral,Netral
"
Makanannya enak. Harga terjangkau. Pilihannya pun banyak.  ",Positif,Netral,Netral,Netral,Positif
"
Makanannya mahal  ",Netral,Netral,Netral,Netral,Negatif
FALSE,Positif,Netral,Netral,Netral,Netral
"
Makannya enak skali  ",Positif,Netral,Netral,Netral,Netral
"
Maknyuss  ",Positif,Netral,Netral,Netral,Netral
"
mantap utn nongkrong  ",Netral,Netral,Netral,Positif,Netral
"
Mantap x Menu2 nya  ",Positif,Positif,Netral,Netral,Netral
"
mau makan indomie nasgor khas medan ya disini tempatnya  ",Positif,Netral,Netral,Positif,Netral
"
Menu kurang bervariasi  ",Negatif,Negatif,Netral,Netral,Netral
"
Menu wajib disini indomie becek. Untuk menu masakan lain nya tidak enak.. suasana sangat bersih dan nyaman.. Ad jual nasi perang, snack, gorengan,bandrek juga ad..  Harga terjangkau.. Seporsi indomie becek hanya 10rb..  ",Netral,Netral,Netral,Positif,Positif
"
Menunya tidak lengkap  ",Negatif,Negatif,Netral,Netral,Netral
"
Mie Bangladesh dan TSTnya yahuud banget  ",Positif,Positif,Netral,Netral,Netral
"
Mie bangladesh adalah menu terfavorit  ",Positif,Netral,Netral,Netral,Netral
"
mie bangladesh kuah 1 bg, jgn lupa jus Lemon dingin nya yamaknyooss,  ",Positif,Positif,Netral,Netral,Netral
"
Mie bangladesh mantap, toilet bersih + mushola  ",Positif,Netral,Netral,Positif,Netral
"
mie bangladesh nya juara, selalu langganan disini  ",Positif,Netral,Netral,Netral,Netral
"
Mie Bangladesh nya sangat tidak mengecewakan, kue Timpannya juga sangat enak sampe saya musti bawa pulang karena gak puasa hanya makan yang di situ  ",Positif,Netral,Netral,Netral,Netral
"
Mie Bangladesh yang khas... Minta taburan bawang gorengnya yg banyak.. Biar lbh maaknyus  ",Positif,Netral,Netral,Netral,Netral
"
mie becek favorit kami sekeluarga.. tahun 2020 tempat nya makin lebar aja..  ",Positif,Netral,Netral,Positif,Netral
"
Mie becek nya enak  ",Positif,Netral,Netral,Netral,Netral
"
Mie becek the best..mirip mie tektek tapi nyemek gt sup dikit aje ,ga ngebanjir dah .  ",Positif,Netral,Netral,Netral,Netral
"
mie disini enakkk,rate 4 dari 5  ",Positif,Netral,Netral,Netral,Netral
"
Mie goreng nya bikin nagih  ",Positif,Netral,Netral,Netral,Netral
"
Mie kuah sama mie bangladeshnha enak menurut saya, ditambah pelayanan yang baik,dan ramah, ohiya pekerjanya juga cakep cakep loh hahaha  ",Positif,Netral,Positif,Positif,Netral
"
Murah  ",Netral,Netral,Netral,Netral,Positif
"
Murah meriah  ",Netral,Netral,Netral,Netral,Positif
"
Murah meriah enak, tapi kurang nyaman biasa gimana keadaan warkop  ",Positif,Netral,Netral,Negatif,Positif
"
Murah untuk ukuran Indomie Becek, nggak direkomendasikan untuk datang saat peak hour karena bakalan penuh.  ",Positif,Netral,Negatif,Negatif,Netral
FALSE,Positif,Netral,Netral,Netral,Netral
"
Nikmeh  ",Positif,Netral,Netral,Netral,Netral
"
Nyaman dan penuh kejutan dalam setiap rasa  ",Positif,Netral,Netral,Netral,Netral
"
Nyaman tempatnya  ",Netral,Netral,Netral,Positif,Netral
"
Ok. MantapHarga bersahabat  ",Netral,Netral,Netral,Netral,Positif
"
Okelah untuk nongkrong malam dan tengah malam. Mie Bangladesh nya top, jus nya juga oke..  ",Positif,Positif,Netral,Positif,Netral
"
Olahan mie instan yg original, sedap  ",Positif,Netral,Netral,Netral,Netral
"
Paling mantap kesini habis olahraga pagi, sarapan mie becek bersama anak dan istri, risolenya enak juga isinya kentang dan wortel, tempatnya juga cocok buat nonggi (nongkrong pagi)... rekomended lah sarapan disini  ",Positif,Netral,Netral,Positif,Netral
"
panas, pengap  ",Netral,Netral,Netral,Negatif,Netral
"
Pegawainya malas gerak  ",Netral,Netral,Negatif,Netral,Netral
"
Pelanggan since 2017  ",Netral,Netral,Netral,Netral,Netral
"
Pelayanan agak lamban...Hrs medan 2x br dtg makanan...  ",Netral,Netral,Negatif,Netral,Netral
"
Pelayanan cepat dan ramah. Indomie rebus, goreng dan bangladesh nya highly recommended!  ",Positif,Netral,Positif,Netral,Netral
"
Pelayanan ramh, tempatnya bersih  ",Netral,Netral,Positif,Positif,Netral
"
Pelayananya kurang bagus, pesanan lama sampai keburu lapar, tidak sebagus warmindo mas agoeng multatuli  ",Netral,Netral,Negatif,Netral,Netral
"
Penyajiannya cepat,sekalipun ramai pngunjung.citarasa mie nya mantap.hargapun bersahabat.suasana menyenangkan.coba deh kunjungi..pasti tdk menyesal  ",Positif,Netral,Positif,Positif,Positif
"
Petugasnya ramah, harga terjangkau  ",Netral,Netral,Positif,Netral,Positif
"
Ramah dan sopan  ",Netral,Netral,Positif,Netral,Netral
"
Ramai disini. Harus menunggu. Rasa enak. Tapi porsi kecil.  ",Netral,Netral,Negatif,Netral,Netral
"
Ramai pengunjung, bisa dijadikan rekomendasi  ",Netral,Netral,Netral,Netral,Netral
"
rame dan asik untuk nongki  ",Netral,Netral,Netral,Positif,Netral
"
Rame dan makanan nya enak  ",Positif,Netral,Netral,Netral,Netral
"
Rame tempat nya, apalagi klau tengah malam menjelang pagi gak bisa tidur, atau mau cuci mata. Silakan dtg aja. Harga tidak mengecewakan kok, tidak nyesel kalau mau kemari  ",Netral,Netral,Netral,Netral,Positif
"
rame,indomie becek nya maknyos  ",Positif,Netral,Netral,Netral,Netral
"
Rameeeee. Ebak mie nya  ",Positif,Netral,Netral,Netral,Netral
"
Rasa Biasa saja, tp tempat bersih.  ",Netral,Netral,Netral,Positif,Netral
"
rasa indomienya emang khas... mantap... selalu ramai seperti biasanya...  ",Positif,Netral,Netral,Netral,Netral
"
Rasa standar, sesuai harga lah  ",Netral,Netral,Netral,Netral,Netral
"
Rasanya enak. Harga variasi. Bersih, ada toilet, deket mesjid  ",Positif,Netral,Netral,Positif,Positif
"
Rasanya kuat dan mantap, pernah cobain saingannya pas rame2nya malam dan makan di Iwan pas siang. Lebih suka di sini sih, tapi gak tau deh ngaruh karna pas sepi atau enggak, harusnya enggak ya, dan memang lebih kuat dan terasa bumbunya.  ",Positif,Netral,Netral,Netral,Netral
"
Rasanya makyussssHarga bersahabat  ",Positif,Netral,Netral,Netral,Positif
"
Recomended untuk pesan menu indomie  ",Positif,Netral,Netral,Netral,Netral
"
Salah satu warkop tongkrongan yang nyaman, tidak terlalu ramai dan indomie-nya enak.  ",Positif,Netral,Netral,Positif,Netral
"
Sama seperti warkop2 yang lain dan merupakan warkop pertama di kota medan  ",Netral,Netral,Netral,Netral,Netral
"
sangat enak makanannya  ",Positif,Netral,Netral,Netral,Netral
"
Sangat ramai harga ekonomis  ",Netral,Netral,Netral,Netral,Positif
"
Sekarang tempat nya lebih lebar dan luas makana nya enak apa lagi banglades nya mantap pokonya  ",Positif,Netral,Netral,Positif,Netral
"
Sep, tp mahal  ",Netral,Netral,Netral,Netral,Negatif
"
Serba indomi... dr kuah, goreng dll. Harga standar. Rasa lumayan enak.  ",Positif,Netral,Netral,Netral,Netral
"
Seruuuuu...Mie instannya manteppp....  ",Positif,Netral,Netral,Netral,Netral
"
Servis ny memuaskan  ",Netral,Netral,Positif,Netral,Netral
FALSE,Netral,Netral,Netral,Negatif,Netral
"
Standar warkop, lokasi warkop iwan sebelumnya di area depan rs. elisabeth  namun skrg sudah pindah ke tempat  ini.  ",Netral,Netral,Netral,Netral,Netral
"
Standart biasa aja  ",Netral,Netral,Netral,Netral,Netral
"
Strategis  ",Netral,Netral,Netral,Positif,Netral
"
Suka tempatnya, makanannya juga enak tapi terlalu banyak yg minta"" keluar masuk yg bikin customer kurang nyaman  ",Positif,Netral,Negatif,Positif,Netral
"
Surprisingly bersih dan adem, new fav Warkop in town.  ",Netral,Netral,Netral,Positif,Netral
"
tempat cukup rame, tempat nongkrong dengan budget terjangkau..  ",Netral,Netral,Netral,Netral,Positif
"
tempat favorit makan siang ini mah.  ",Netral,Netral,Netral,Netral,Netral
"
Tempat ini menyediakan makan dan minum, cocok untuk keluarga. Parkir aman dan luas letaknya cukup strategis.  ",Netral,Netral,Netral,Positif,Netral
"
Tempat ini menyediakan menu seperti Indomie , bisa untuk sarapan , makan siang dan atau makan malam. Tempat ngobrol dengan kawan kantor juga asyik sambil minum kopi atau teh .  ",Netral,Netral,Netral,Netral,Netral
"
Tempat luas ...dingin..Mi nya enak  ",Positif,Netral,Netral,Positif,Netral
"
Tempat makan indomie enak di multatuli  ",Positif,Netral,Netral,Netral,Netral
"
Tempat nongkrong klu malam lg kelaparan, ramai, masakanya enak dan pelayanya ramah  ",Positif,Netral,Positif,Netral,Netral
"
Tempat nongkrong malam di daerah multatuli medan. Biasa lapar malam? Di sini bisa dapetin nasi perang/mie hingga tengah malam. Sayangnya banyak yang merokok, jadi agak kurang nyaman untuk wanita yang alergi asap rokok  ",Positif,Netral,Netral,Negatif,Netral
"
Tempat nongkrong paling sedap... teh tarik es nya joss  ",Netral,Positif,Netral,Positif,Netral
"
Tempat nongkrong ya asyik  ",Netral,Netral,Netral,Positif,Netral
"
Tempat nongkrong yang enak, rasa makanan nya juga cukup enak  ",Positif,Netral,Netral,Positif,Netral
"
Tempat nongkrong yang harga terjangkau  ",Netral,Netral,Netral,Netral,Netral
"
Tempat nongkrong yg asyik. Murah meriah  ",Netral,Netral,Netral,Netral,Positif
"
Tempat nonkrong dan ngemil diatas jam 00:00.Tempat lebih BERSIH dan lebih RAPI.  ",Netral,Netral,Netral,Positif,Netral
"
Tempat nonkrong malam / subuh sambil mkn indomie.Lebih BERSIH drpd yg lain.  ",Netral,Netral,Netral,Positif,Netral
"
Tempat nya asik, trus makanan nya murah  ",Netral,Netral,Netral,Netral,Positif
"
Tempat nya bersih..dan pilihan makanan dn minuman cukup bervariasi  ",Netral,Netral,Netral,Positif,Netral
"
Tempat nya luas tapi kalo rame panas kali karena kipas kurang besar  ",Netral,Netral,Netral,Netral,Netral
"
Tempat nya ramai n asik  ",Netral,Netral,Netral,Positif,Netral
"
Tempat nya sangat ramai dan meriah, makanan yang disediakan lumayan sedap. Harganya juga terjangkau. Karyawan nya juga ramah dan baik. Menu yang ditawarkan juga lumayan banyak, begitu juga dengan minuman nya.  ",Positif,Positif,Positif,Positif,Netral
"
Tempat tepat utk menikmati indomie kuah dan jus kuini serta poding telur.  ",Positif,Positif,Netral,Positif,Netral
"
Tempat y ok ..tapi masih enak ygagam...  ",Netral,Netral,Netral,Netral,Netral
"
Tempat yang menarik dan patut untuk di kunjungi  ",Netral,Netral,Netral,Positif,Netral
"
tempatnya as di warung agam..n rasa nya juga hampir sama. . . disini bisa order berbagai macam indomie  ",Netral,Netral,Netral,Positif,Netral
"
Tempatnya Asyik buat nongkrng ada kopi Aceh..dan banyak pilihan kulinernya...selamu rame..cocok buat yg berjiwa muda  ",Positif,Netral,Netral,Positif,Netral
"
Tempatnya bagus..  ",Netral,Netral,Netral,Positif,Netral
"
Tempatnya bagus...Pelayanan nya kurang  ",Netral,Netral,Negatif,Positif,Netral
"
Tempatnya bersih, playanan cepat, menu makanan ckp bervariasi  ",Netral,Netral,Positif,Positif,Netral
"
Tempatnya gak jauh dari warkop agam dan enaknya setara  ",Netral,Positif,Netral,Netral,Netral
"
Tempatnya luas dan ada musholanya  ",Netral,Netral,Netral,Positif,Netral
FALSE,Netral,Netral,Netral,Netral,Netral
"
Tempatnya nongkrong bareng yang asyik  ",Netral,Netral,Netral,Positif,Netral
"
Tempatnya Nyaman dan cepat datang orderan makanan nya pokoknya Mantap bro  ",Netral,Netral,Positif,Positif,Netral
"
Tempatnya rame muda mudi bisa skalian cuci mata n makanan minuman lumayan ok  ",Positif,Positif,Netral,Positif,Netral
"
Tempatnya sederhana namun lumayan nyaman, indomienya mantap tak berasa indomie standar lagi, jadi berasa mie buatan seorang chef...  ",Positif,Netral,Netral,Netral,Netral
"
Tempatnya selalu ramai Dan harga nya standard.  ",Netral,Netral,Netral,Positif,Netral
"
Ter de best. Indomie becek atau indomie aceh!! Di seberangnya pas ada sate taichan. Enak skali..antriannya panjang  ",Positif,Netral,Netral,Netral,Netral
"
The real taste of indomie bangladesh... Tempatmya lumayan bersih dan selalu rame. Tempat ini pindahan dari warkop.iwan di Rs. Elisabeth. Harganya murah terjangkau dan rasanya boleh diadu dengan warkop bermicin lainnya hehehe.  ",Netral,Netral,Netral,Positif,Positif
FALSE,Netral,Netral,Netral,Positif,Netral
"
top. tempatnya nyaman dan makanannya enak. apalagi ada konsep outdoornya keren sih. buruan ke sini skuy. ntapp  ",Positif,Netral,Netral,Positif,Netral
"
Tst nya lumayan tpi terlalu manis  ",Netral,Netral,Netral,Netral,Netral
"
Typical Warkop medan, harga bersahabat  ",Netral,Netral,Netral,Netral,Positif
"
Ukuran warkop nyaman la  ",Netral,Netral,Netral,Netral,Netral
"
Untuk makan dan nongkrong dimedan ini enak dan harga sangat sangat terjangkau  ",Positif,Netral,Netral,Netral,Positif
"
Warkop / Warmindo (warung makan indomie) terbaik di Medan. Pelayanan cepat dan ramah. Indomie becek dan TST (teh sisu telor) nya the best lah pokoknya.  ",Positif,Positif,Positif,Netral,Netral
"
Warkop ampas, lagi nongkrong diusir, najis datang ke tempat kayak gini.  ",Netral,Netral,Negatif,Netral,Netral
"
Warkop dengan sajian Mie Becek dgn cita rasa yg istimewa dgn minuman TST yg TOP dgn harga yg terjangkau  ",Positif,Positif,Netral,Netral,Positif
"
Warkop ni d belakang komplek multatuli mdn jln h. Misbah.. Bersih. Pelayanan Ok. banyak varian menu ala mie.. Risol. Ok lah buat nongkrong  ",Positif,Netral,Positif,Positif,Netral
"
Warkop nya mantap ramai  ",Netral,Netral,Netral,Positif,Netral
"
Warkop terhits untuk makan indomie yang berada di kota medanSangat ramai pada malam hari  ",Netral,Netral,Netral,Positif,Netral
"
Warkop, menjual.berbgai minuman dan makanan. Nasi/mie goreng, bandrek, Anke juice, TST,dll  ",Netral,Netral,Netral,Netral,Netral
"
Warmindo Paling rame nih di Multatuli..Bangladeshnya jangan lupa di coba...  ",Positif,Netral,Netral,Positif,Netral
"
Warung indomie enak dan nyaman  ",Positif,Netral,Netral,Positif,Netral
"
Enaaaak  ",Positif,Positif,Netral,Netral,Netral
"
Makanan favorit  ",Positif,Netral,Netral,Netral,Netral
"
Mantap kopinya  ",Netral,Positif,Netral,Netral,Netral
"
Mantap mie nya  ",Positif,Netral,Netral,Netral,Netral
"
mantap! ada wifi nya  ",Netral,Netral,Netral,Positif,Netral
"
Menyediakan segala jenis indomie.....masakan khas aceh.  ",Positif,Netral,Netral,Netral,Netral
"
Mie aceh lezat  ",Positif,Netral,Netral,Netral,Netral
"
Nyaman  ",Netral,Netral,Netral,Positif,Netral
